Date,Season,Source,Acreage,Owner,clipped UA,clipped _1,SznEndDate,Year,UA
4/17/2008,7/1/2007 - 6/30/2008,Southern Illinois Prescribed Burn Association,37.9,Private,0,0,1/1/2008,2008,notUA
4/30/2008,7/1/2007 - 6/30/2008,Southern Illinois Prescribed Burn Association,2.8,Private,0,0,1/1/2008,2008,notUA
4/30/2008,7/1/2007 - 6/30/2008,Southern Illinois Prescribed Burn Association,38,Private,0,0,1/1/2008,2008,notUA
11/20/2008,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,3.7,Private,0,0,1/1/2009,2008,notUA
11/20/2008,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,8.3,Private,0,0,1/1/2009,2008,notUA
11/20/2008,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,10.3,Private,0,0,1/1/2009,2008,notUA
3/4/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,23,Private,0,0,1/1/2009,2009,notUA
3/4/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,6,Private,0,0,1/1/2009,2009,notUA
3/4/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,7.6,Private,0,0,1/1/2009,2009,notUA
3/4/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,0.7,Private,0,0,1/1/2009,2009,notUA
3/4/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,8.4,Private,0,0,1/1/2009,2009,notUA
3/7/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,116.3,Private,0,0,1/1/2009,2009,notUA
3/21/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,6.1,Private,0,0,1/1/2009,2009,notUA
3/21/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,9.9,Private,0,0,1/1/2009,2009,notUA
3/7/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,13.8,Private,0,0,1/1/2009,2009,notUA
3/7/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,6,Private,0,0,1/1/2009,2009,notUA
3/17/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,38.2,Private,0,0,1/1/2009,2009,notUA
3/13/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,25.9,Private,0,0,1/1/2009,2009,notUA
3/13/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,12.9,Private,0,0,1/1/2009,2009,notUA
4/23/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,13.4,Private,0,0,1/1/2009,2009,notUA
4/23/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,9.6,Private,0,0,1/1/2009,2009,notUA
4/9/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,11.9,Private,0,0,1/1/2009,2009,notUA
3/18/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,35.4,Private,0,0,1/1/2009,2009,notUA
3/22/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,9.4,Private,0,0,1/1/2009,2009,notUA
3/22/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,2.3,Private,0,0,1/1/2009,2009,notUA
3/21/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,38.9,Private,0,0,1/1/2009,2009,notUA
3/16/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,9.3,Private,0,0,1/1/2009,2009,notUA
3/16/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,18.2,Private,0,0,1/1/2009,2009,notUA
3/16/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,4.8,Private,0,0,1/1/2009,2009,notUA
3/16/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,5.1,Private,0,0,1/1/2009,2009,notUA
3/16/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,15,Private,0,0,1/1/2009,2009,notUA
3/18/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,102,Private,0,0,1/1/2009,2009,notUA
3/30/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,5.8,Private,0,0,1/1/2009,2009,notUA
3/30/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,5.7,Private,0,0,1/1/2009,2009,notUA
3/30/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,56.7,Private,0,0,1/1/2009,2009,notUA
3/20/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,10.7,Private,0,0,1/1/2009,2009,notUA
3/20/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,10.2,Private,0,0,1/1/2009,2009,notUA
3/18/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,9.5,Private,0,0,1/1/2009,2009,notUA
3/18/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,10.5,Private,0,0,1/1/2009,2009,notUA
4/16/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,22.9,Private,0,0,1/1/2009,2009,notUA
4/16/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,13,Private,0,0,1/1/2009,2009,notUA
4/16/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,7,Private,0,0,1/1/2009,2009,notUA
4/16/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,6,Private,0,0,1/1/2009,2009,notUA
3/20/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,34.4,Illinois Department of Natural Resources,0,0,1/1/2009,2009,notUA
4/17/2009,7/1/2008 - 6/30/2009,Southern Illinois Prescribed Burn Association,22.3,Private,0,0,1/1/2009,2009,notUA
11/13/2009,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,73.2,Illinois Department of Natural Resources,0,0,1/1/2010,2009,notUA
11/13/2009,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,9.5,Illinois Department of Natural Resources,0,0,1/1/2010,2009,notUA
11/5/2009,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,27.8,Private,0,0,1/1/2010,2009,notUA
3/4/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,30.7,Private,0,0,1/1/2010,2010,notUA
4/15/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,45,Private,0,0,1/1/2010,2010,notUA
4/15/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,22.6,Private,0,0,1/1/2010,2010,notUA
4/14/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,137,Illinois Department of Natural Resources,0,0,1/1/2010,2010,notUA
3/3/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,17.5,Private,0,0,1/1/2010,2010,notUA
4/18/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,44,Private,0,0,1/1/2010,2010,notUA
4/15/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,13.6,Private,0,0,1/1/2010,2010,notUA
4/13/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,10.4,Private,0,0,1/1/2010,2010,notUA
4/13/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,7.9,Private,0,0,1/1/2010,2010,notUA
3/3/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,11.2,Private,0,0,1/1/2010,2010,notUA
3/18/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,6.5,Private,0,0,1/1/2010,2010,notUA
3/18/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,4.9,Private,0,0,1/1/2010,2010,notUA
3/18/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,3.1,Private,0,0,1/1/2010,2010,notUA
3/8/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,27.6,Private,0,0,1/1/2010,2010,notUA
3/8/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,21.9,Private,0,0,1/1/2010,2010,notUA
4/2/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,15,Private,0,0,1/1/2010,2010,notUA
4/2/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,56.9,Private,0,0,1/1/2010,2010,notUA
4/10/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,22.2,Private,0,0,1/1/2010,2010,notUA
3/18/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,19.8,Private,0,0,1/1/2010,2010,notUA
3/30/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,16.3,Private,0,0,1/1/2010,2010,notUA
3/30/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,8.1,Private,0,0,1/1/2010,2010,notUA
3/3/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,2.5,Private,0,0,1/1/2010,2010,notUA
3/3/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,2.3,Private,0,0,1/1/2010,2010,notUA
3/3/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,0.8,Private,0,0,1/1/2010,2010,notUA
3/3/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,1.2,Private,0,0,1/1/2010,2010,notUA
3/4/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,59.5,Private,0,0,1/1/2010,2010,notUA
2/26/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,16.9,Private,0,0,1/1/2010,2010,notUA
1/27/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,1.4,Private,0,0,1/1/2010,2010,notUA
4/2/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,25.3,Private,0,0,1/1/2010,2010,notUA
3/5/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,4.1,Private,0,0,1/1/2010,2010,notUA
3/5/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,2.2,Private,0,0,1/1/2010,2010,notUA
3/5/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,13.7,Private,0,0,1/1/2010,2010,notUA
3/19/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,30.8,Private,0,0,1/1/2010,2010,notUA
3/19/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,20.9,Private,0,0,1/1/2010,2010,notUA
3/19/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,14.1,Private,0,0,1/1/2010,2010,notUA
3/19/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,45.9,Private,0,0,1/1/2010,2010,notUA
3/5/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,15,Private,0,0,1/1/2010,2010,notUA
3/20/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,34.9,Private,0,0,1/1/2010,2010,notUA
4/2/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,3.4,Private,0,0,1/1/2010,2010,notUA
4/2/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,2.9,Private,0,0,1/1/2010,2010,notUA
3/1/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,3.6,Private,0,0,1/1/2010,2010,notUA
3/1/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,7.3,Private,0,0,1/1/2010,2010,notUA
3/1/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,0.7,Private,0,0,1/1/2010,2010,notUA
3/19/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,23.1,Private,0,0,1/1/2010,2010,notUA
3/6/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,19.3,Private,0,0,1/1/2010,2010,notUA
4/13/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,8.1,Private,0,0,1/1/2010,2010,notUA
4/10/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,6.2,Private,0,0,1/1/2010,2010,notUA
3/18/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,27.5,Illinois Department of Natural Resources,0,0,1/1/2010,2010,notUA
3/19/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,107.7,Illinois Department of Natural Resources,0,0,1/1/2010,2010,notUA
9/6/2010,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,15.5,Private,0,0,1/1/2011,2010,notUA
3/25/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,4.4,Private,0,0,1/1/2011,2011,notUA
3/25/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,2.2,Private,0,0,1/1/2011,2011,notUA
3/25/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,10.1,Private,0,0,1/1/2011,2011,notUA
3/25/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,0.7,Private,0,0,1/1/2011,2011,notUA
4/7/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,27.6,Private,0,0,1/1/2011,2011,notUA
4/7/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,10.5,Private,0,0,1/1/2011,2011,notUA
3/29/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,131.9,Private,0,0,1/1/2011,2011,notUA
3/18/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,23.5,Private,0,0,1/1/2011,2011,notUA
4/2/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,49,Private,0,0,1/1/2011,2011,notUA
3/24/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,45.9,Private,0,0,1/1/2011,2011,notUA
3/29/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,58.4,Private,0,0,1/1/2011,2011,notUA
3/29/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,17.2,Private,0,0,1/1/2011,2011,notUA
3/19/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,5,Private,0,0,1/1/2011,2011,notUA
3/19/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,4.9,Private,0,0,1/1/2011,2011,notUA
3/19/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,3.1,Private,0,0,1/1/2011,2011,notUA
3/19/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,11.2,Private,0,0,1/1/2011,2011,notUA
4/14/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,39.1,Private,0,0,1/1/2011,2011,notUA
3/13/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,0.7,Private,0,0,1/1/2011,2011,notUA
3/13/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,2.3,Private,0,0,1/1/2011,2011,notUA
3/13/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,0.8,Private,0,0,1/1/2011,2011,notUA
3/13/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,2,Private,0,0,1/1/2011,2011,notUA
3/13/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,0.5,Private,0,0,1/1/2011,2011,notUA
3/13/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,1.2,Private,0,0,1/1/2011,2011,notUA
3/28/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,33.6,Private,0,0,1/1/2011,2011,notUA
3/13/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,17.5,Private,0,0,1/1/2011,2011,notUA
3/24/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,3.9,Private,0,0,1/1/2011,2011,notUA
3/24/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,7.4,Private,0,0,1/1/2011,2011,notUA
3/24/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,11.5,Private,0,0,1/1/2011,2011,notUA
4/2/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,14.9,Private,0,0,1/1/2011,2011,notUA
4/14/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,14.8,Private,0,0,1/1/2011,2011,notUA
3/24/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,52,Private,0,0,1/1/2011,2011,notUA
4/2/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,8.4,Private,0,0,1/1/2011,2011,notUA
3/21/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,4.6,Private,0,0,1/1/2011,2011,notUA
3/3/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,0.7,Private,0,0,1/1/2011,2011,notUA
3/3/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,8.4,Private,0,0,1/1/2011,2011,notUA
3/3/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,0.4,Private,0,0,1/1/2011,2011,notUA
3/13/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,3.4,Private,0,0,1/1/2011,2011,notUA
3/12/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,9.5,Private,0,0,1/1/2011,2011,notUA
3/31/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,23.6,Private,0,0,1/1/2011,2011,notUA
1/9/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,5.1,Private,0,0,1/1/2012,2012,notUA
4/7/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,17.5,Private,0,0,1/1/2012,2012,notUA
3/21/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,16.4,Private,0,0,1/1/2012,2012,notUA
3/21/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,9.1,Private,0,0,1/1/2012,2012,notUA
3/21/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,5.4,Private,0,0,1/1/2012,2012,notUA
3/21/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,8.6,Private,0,0,1/1/2012,2012,notUA
3/29/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,34.4,Private,0,0,1/1/2012,2012,notUA
4/2/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,18.5,Private,0,0,1/1/2012,2012,notUA
4/2/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,17.6,Private,0,0,1/1/2012,2012,notUA
3/27/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,4.8,Private,0,0,1/1/2012,2012,notUA
3/27/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,7.6,Private,0,0,1/1/2012,2012,notUA
3/27/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,3.5,Private,0,0,1/1/2012,2012,notUA
3/27/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,3.1,Private,0,0,1/1/2012,2012,notUA
3/27/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,20.1,Private,0,0,1/1/2012,2012,notUA
4/15/2010,7/1/2009 - 6/30/2010,Southern Illinois Prescribed Burn Association,16.6,Private,0,0,1/1/2010,2010,notUA
3/19/2011,7/1/2010 - 6/30/2011,Southern Illinois Prescribed Burn Association,16.6,Private,0,0,1/1/2011,2011,notUA
3/18/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,12.3,Private,0,0,1/1/2012,2012,notUA
3/19/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,15,Private,0,0,1/1/2012,2012,notUA
3/19/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,30.8,Private,0,0,1/1/2012,2012,notUA
3/19/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,20.9,Private,0,0,1/1/2012,2012,notUA
3/19/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,14.1,Private,0,0,1/1/2012,2012,notUA
3/19/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,45.9,Private,0,0,1/1/2012,2012,notUA
3/21/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,178.7,Private,0,0,1/1/2012,2012,notUA
3/14/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,15.3,Private,0,0,1/1/2012,2012,notUA
3/14/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,10.5,Private,0,0,1/1/2012,2012,notUA
3/21/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,29,Private,0,0,1/1/2012,2012,notUA
4/11/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,7.3,Private,0,0,1/1/2012,2012,notUA
4/11/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,21.3,Private,0,0,1/1/2012,2012,notUA
3/1/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,20.8,Private,0,0,1/1/2012,2012,notUA
3/13/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,3.9,Private,0,0,1/1/2012,2012,notUA
3/13/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,4.1,Private,0,0,1/1/2012,2012,notUA
3/13/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,4.7,Private,0,0,1/1/2012,2012,notUA
3/13/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,7.3,Private,0,0,1/1/2012,2012,notUA
3/13/2012,7/1/2011 - 6/30/2012,Southern Illinois Prescribed Burn Association,3.4,Private,0,0,1/1/2012,2012,notUA
